time [s],filter_volt,
20.2096,1.6157,
20.2116,1.61567,
20.2136,1.6135,
20.2157,1.6114,
20.2176,1.60915,
20.2196,1.60717,
20.2216,1.60807,
20.2236,1.61494,
20.2256,1.61968,
20.2276,1.62084,
20.2296,1.6191,
20.2317,1.61803,
20.234,1.614,
20.236,1.61265,
20.238,1.61443,
20.24,1.61689,
20.242,1.61707,
20.244,1.61512,
20.246,1.61229,
20.2476,1.61121,
20.2491,1.61015,
20.2511,1.60723,
20.253,1.6101,
20.255,1.61223,
20.257,1.61204,
20.259,1.61053,
20.261,1.60833,
20.263,1.60635,
20.2646,1.6059,
20.2666,1.60454,
20.2687,1.60777,
20.2706,1.61023,
20.272,1.61109,
20.274,1.61025,
20.276,1.60923,
20.278,1.608,
20.28,1.60699,
20.2816,1.60807,
20.2836,1.61102,
20.2856,1.61705,
20.2876,1.61822,
20.2896,1.61733,
20.2916,1.61529,
20.2936,1.61334,
20.2956,1.61151,
20.2976,1.61129,
20.2996,1.61607,
20.3016,1.64693,
20.303,1.66763,
20.305,1.68824,
20.307,1.70581,
20.3086,1.71837,
20.3106,1.73561,
20.3126,1.76596,
20.3146,1.78198,
20.3166,1.78616,
20.3191,1.78762,
20.321,1.79109,
20.323,1.79571,
20.325,1.7937,
20.327,1.78955,
20.329,1.78607,
20.3309,1.79095,
20.333,1.78895,
20.335,1.78364,
20.3366,1.7793,
20.3386,1.77698,
20.3406,1.77467,
20.3426,1.76961,
20.3446,1.7646,
20.3466,1.76582,
20.3481,1.76625,
20.35,1.76136,
20.3519,1.7558,
20.354,1.75295,
20.356,1.74831,
20.358,1.74247,
20.36,1.7362,
20.362,1.73853,
20.3639,1.73482,
20.366,1.72866,
20.368,1.72421,
20.37,1.72047,
20.3719,1.71347,
20.374,1.70784,
20.376,1.7069,
20.378,1.70276,
20.3796,1.69899,
20.3817,1.69639,
20.384,1.69126,
20.3859,1.68692,
20.388,1.68266,
20.39,1.68467,
20.392,1.68135,
20.394,1.67731,
20.396,1.67629,
20.3979,1.67309,
20.4001,1.6695,
20.4021,1.66662,
20.4036,1.66861,
20.4056,1.66567,
20.4076,1.66268,
20.4096,1.66089,
20.4116,1.65749,
20.4136,1.65285,
20.4156,1.65065,
20.4176,1.65087,
20.42,1.64768,
20.422,1.64526,
20.424,1.64454,
20.426,1.64199,
20.428,1.63987,
20.43,1.64295,
20.4316,1.64255,
20.4336,1.63943,
20.4361,1.63879,
20.438,1.63613,
20.44,1.63367,
20.442,1.63398,
20.444,1.63516,
20.446,1.63359,
20.448,1.63185,
20.45,1.63228,
20.452,1.62886,
20.454,1.6267,
20.456,1.62763,
20.458,1.62635,
20.46,1.62451,
20.462,1.62383,
20.4641,1.622,
20.4659,1.62269,
20.468,1.62088,
20.47,1.62271,
20.472,1.62109,
20.474,1.6202,
20.476,1.62207,
20.478,1.62028,
20.48,1.61858,
20.482,1.62227,
20.484,1.62205,
20.486,1.62292,
20.488,1.62235,
20.49,1.62058,
20.492,1.61815,
20.494,1.61762,
20.496,1.61934,
20.4981,1.61833,
20.5,1.61613,
20.502,1.61639,
20.504,1.61514,
20.506,1.61462,
20.508,1.61758,
20.51,1.61696,
20.512,1.61607,
20.5141,1.61752,
20.5156,1.61695,
20.518,1.61525,
20.52,1.61616,
20.522,1.61754,
20.524,1.61679,
20.526,1.61591,
20.5276,1.61777,
20.5296,1.61428,
20.5316,1.61274,
20.5336,1.61508,
20.5356,1.61482,
20.5373,1.61359,
20.5396,1.6138,
20.5416,1.61357,
20.5436,1.61414,
20.5456,1.61302,
20.5476,1.61598,
20.5495,1.61477,
20.5516,1.61395,
20.553,1.61597,
20.555,1.61405,
20.557,1.61234,
20.559,1.61344,
20.561,1.61481,
20.563,1.61419,
20.565,1.61631,
20.567,1.61412,
20.569,1.61154,
20.571,1.61022,
20.573,1.61289,
20.575,1.61205,
20.577,1.61076,
20.579,1.61253,
20.581,1.6107,
20.583,1.61187,
20.585,1.6122,
20.5866,1.61491,
20.5886,1.61248,
20.5906,1.61209,
20.5926,1.61415,
20.5946,1.61268,
20.5966,1.61121,
20.5986,1.61418,
20.6006,1.61453,
20.6026,1.61441,
20.6046,1.61539,
20.6066,1.61407,
20.6086,1.61185,
20.6106,1.61164,
20.6126,1.61304,
20.6146,1.61228,
20.6166,1.61213,
20.6183,1.61105,
20.62,1.61021,
20.622,1.6099,
20.624,1.61215,
20.626,1.61309,
20.628,1.61229,
20.63,1.61273,
20.6316,1.61426,
20.6336,1.61179,
20.6356,1.61028,
20.637,1.61383,
20.639,1.61865,
20.641,1.61799,
20.643,1.61716,
20.6451,1.61628,
20.647,1.61382,
20.649,1.61351,
20.6511,1.61589,
20.653,1.61494,
20.655,1.61329,
20.657,1.61509,
20.659,1.6136,
20.6611,1.614,
20.663,1.61713,
20.665,1.61582,
20.667,1.61504,
20.669,1.61601,
20.6711,1.61535,
20.673,1.61385,
20.675,1.61299,
20.677,1.61616,
20.6791,1.61545,
20.681,1.61684,
20.6831,1.6166,
20.685,1.61386,
20.687,1.61225,
20.689,1.61422,
20.6911,1.61342,
20.693,1.61231,
20.695,1.61254,
20.697,1.61124,
20.6991,1.61086,
20.7006,1.60977,
20.7026,1.61312,
20.7046,1.61203,
20.7066,1.61167,
20.7086,1.61419,
20.7107,1.61255,
20.7126,1.61159,
20.7146,1.61444,
20.7166,1.61539,
20.7186,1.61498,
20.7206,1.61493,
20.7226,1.61473,
20.7246,1.61235,
20.7266,1.61118,
20.7286,1.61349,
20.7307,1.61259,
20.7329,1.61124,
20.735,1.61241,
20.737,1.61164,
20.7391,1.61117,
20.741,1.61562,
20.743,1.61482,
20.745,1.61425,
20.747,1.61537,
20.749,1.61345,
20.751,1.61175,
20.7526,1.61312,
20.7546,1.6144,
20.7567,1.61392,
20.7586,1.61323,
20.7606,1.6152,
20.7626,1.61193,
20.7646,1.61059,
20.7666,1.61257,
20.7686,1.61184,
20.77,1.61228,
20.772,1.61282,
20.7741,1.61261,
20.776,1.61176,
20.778,1.61094,
20.78,1.61409,
20.7821,1.6131,
20.784,1.6127,
20.786,1.61538,
20.788,1.61366,
20.79,1.61244,
20.7919,1.61532,
20.794,1.61606,
20.796,1.6159,
20.798,1.61621,
20.8,1.61572,
20.802,1.61341,
20.8046,1.61182,
20.8066,1.61317,
20.8086,1.61238,
20.8106,1.61095,
20.8126,1.61149,
20.8146,1.61037,
20.8166,1.61013,
20.8186,1.61489,
20.8206,1.61476,
20.8226,1.61417,
20.8246,1.61485,
20.8266,1.6132,
20.8286,1.61172,
20.8306,1.6128,
20.832,1.61595,
20.8346,1.61442,
20.837,1.61709,
20.8389,1.61535,
20.841,1.61358,
20.843,1.61409,
20.845,1.6152,
20.8471,1.61438,
20.8486,1.61217,
20.8506,1.61376,
20.8524,1.61296,
20.8546,1.61126,
20.8566,1.6128,
20.8586,1.61414,
20.8606,1.61315,
20.8626,1.6138,
20.8643,1.61551,
20.8666,1.61336,
20.8686,1.61156,
20.8706,1.61559,
20.8726,1.61552,
20.8746,1.61524,
20.8766,1.61647,
20.8786,1.61425,
20.8806,1.61253,
20.8826,1.61356,
20.8846,1.61386,
20.887,1.61359,
20.889,1.61357,
20.8911,1.61224,
20.893,1.61217,
20.8951,1.61514,
20.8971,1.61676,
20.899,1.61578,
20.9011,1.61587,
20.9027,1.61533,
20.9046,1.61391,
20.9066,1.612,
20.9086,1.61461,
20.9106,1.61504,
20.9126,1.61446,
20.9146,1.61462,
20.9166,1.61435,
20.9186,1.61216,
20.9206,1.6119,
20.9226,1.61394,
20.9246,1.61307,
20.9266,1.61179,
20.9286,1.61392,
20.9306,1.61237,
20.9321,1.61309,
20.9341,1.61563,
20.9361,1.61486,
20.9376,1.61294,
20.9396,1.61273,
20.9416,1.61512,
20.9436,1.61332,
20.9456,1.61156,
20.9477,1.61445,
20.9498,1.61479,
20.952,1.61553,
20.954,1.61691,
20.956,1.61453,
20.958,1.61273,
20.96,1.61449,
20.9621,1.61422,
20.9641,1.61339,
20.966,1.61306,
20.968,1.6122,
20.97,1.61195,
20.9716,1.61048,
20.9736,1.61382,
20.9756,1.61345,
20.9776,1.61295,
20.9796,1.61451,
20.9811,1.61346,
20.9831,1.61413,
20.985,1.61428,
20.9866,1.61588,
20.9886,1.6154,
20.9906,1.61515,
20.9926,1.61524,
20.9946,1.61312,
20.9966,1.61146,
20.9986,1.61287,
21.0006,1.6138,
21.0024,1.61393,
21.0046,1.61238,
21.0066,1.61322,
21.0086,1.61222,
21.0106,1.61161,
21.0126,1.61512,
21.0147,1.61583,
21.0166,1.61427,
21.0187,1.61662,
21.0206,1.61469,
21.0226,1.61311,
21.0246,1.61361,
21.0266,1.61528,
21.0286,1.61501,
21.0306,1.61521,
21.0326,1.61563,
21.0346,1.61305,
21.0366,1.61163,
21.0386,1.6152,
21.0406,1.6146,
21.0426,1.61304,
21.0441,1.61374,
21.046,1.61234,
21.0476,1.61076,
21.0499,1.6118,
21.0521,1.61424,
21.0536,1.6138,
21.0556,1.61348,
21.0576,1.61548,
21.0596,1.61299,
21.0616,1.61258,
21.0636,1.61606,
21.065,1.61697,
21.0671,1.6167,
21.0691,1.61609,
21.0711,1.61573,
21.073,1.61327,
21.0751,1.6126,
21.077,1.61522,
21.079,1.6147,
21.0811,1.61331,
21.0831,1.61512,
21.085,1.61366,
21.087,1.61319,
21.089,1.61583,
21.0909,1.61648,
21.0926,1.61435,
21.0946,1.61546,
21.0966,1.61687,
21.0979,1.61519,
21.1006,1.61216,
21.1026,1.61658,
21.1046,1.61685,
21.1066,1.61652,
21.1086,1.61784,
21.1106,1.61584,
21.1126,1.61364,
21.1147,1.61392,
21.1166,1.61387,
21.1186,1.61321,
21.12,1.61184,
21.1221,1.61265,
21.124,1.61117,
21.126,1.61047,
21.128,1.6125,
21.13,1.61265,
21.1316,1.61101,
21.1336,1.61275,
21.1356,1.61421,
21.1373,1.61302,
21.1396,1.61194,
21.1416,1.61575,
21.1436,1.61555,
21.1456,1.61486,
21.1477,1.61561,
21.15,1.6135,
21.1516,1.61109,
21.1531,1.61348,
21.155,1.61498,
21.157,1.61445,
21.159,1.61369,
21.161,1.61502,
21.163,1.61397,
21.165,1.61327,
21.1669,1.61692,
21.1691,1.6166,
21.1711,1.6161,
21.173,1.61799,
21.175,1.62257,
21.177,1.64922,
21.179,1.68003,
21.181,1.7117,
21.1833,1.72929,
21.1846,1.74135,
21.1867,1.75451,
21.189,1.76237,
21.1911,1.77343,
21.193,1.77923,
21.1951,1.78291,
21.1971,1.787,
21.199,1.78821,
21.2011,1.79397,
21.203,1.79562,
21.205,1.795,
21.2071,1.79466,
21.209,1.78978,
21.211,1.78887,
21.2128,1.78514,
21.215,1.78347,
21.2171,1.77698,
21.219,1.7711,
21.2211,1.76817,
21.223,1.76239,
21.2251,1.75748,
21.2271,1.7514,
21.2291,1.74952,
21.2311,1.74549,
21.2332,1.74125,
21.235,1.73532,
21.2371,1.72964,
21.239,1.72893,
21.2411,1.72421,
21.2431,1.72049,
21.2451,1.71006,
21.2471,1.70906,
21.249,1.70434,
21.2511,1.70077,
21.2531,1.69546,
21.2551,1.69262,
21.2571,1.68926,
21.2591,1.68588,
21.261,1.6795,
21.2629,1.67706,
21.265,1.67604,
21.2671,1.67332,
21.2691,1.66892,
21.2711,1.66416,
21.2737,1.66314,
21.2756,1.65993,
21.2776,1.65661,
21.2796,1.65363,
21.2816,1.65355,
21.2836,1.65135,
21.2856,1.64941,
21.2876,1.64604,
21.2896,1.64336,
21.2916,1.64338,
21.2936,1.64385,
21.295,1.64022,
21.2971,1.63754,
21.299,1.63633,
21.3011,1.63478,
21.3031,1.63301,
21.3051,1.63105,
21.3071,1.63282,
21.309,1.6315,
21.3111,1.63041,
21.3131,1.627,
21.3151,1.62824,
21.3171,1.62796,
21.3191,1.62641,
21.3211,1.62289,
21.323,1.62292,
21.3251,1.622,
21.327,1.6214,
21.329,1.61986,
21.3311,1.62174,
21.333,1.62083,
21.335,1.62167,
21.3371,1.61975,
21.339,1.61964,
21.3411,1.61938,
21.343,1.61974,
21.3451,1.61731,
21.3471,1.61554,
21.3486,1.61424,
21.3506,1.61493,
21.3521,1.61533,
21.3541,1.61461,
21.356,1.61626,
21.3576,1.61392,
21.3596,1.61579,
21.3616,1.61432,
21.3636,1.6129,
21.3656,1.61455,
21.3676,1.61554,
21.3696,1.61459,
21.3716,1.61204,
21.3736,1.61195,
21.3751,1.61174,
21.377,1.61157,
21.3791,1.61052,
21.3811,1.61192,
21.383,1.61148,
21.385,1.61129,
21.3871,1.60972,
21.389,1.60926,
21.3911,1.60942,
21.393,1.61159,
21.3951,1.60897,
21.3971,1.60893,
21.3991,1.60909,
21.4011,1.60867,
21.403,1.60756,
21.405,1.60773,
21.407,1.60911,
21.409,1.60916,
21.4111,1.60858,
21.4131,1.60705,
21.415,1.60845,
21.4171,1.60738,
21.4191,1.60737,
21.4211,1.60748,
21.423,1.60963,
21.4251,1.60939,
21.427,1.60829,
21.429,1.60741,
21.4311,1.60845,
21.4331,1.60816,
21.4351,1.6103,
21.4365,1.60761,
21.4386,1.609,
21.4406,1.61059,
21.4426,1.61113,
21.4446,1.6094,
21.4466,1.60897,
21.4481,1.61041,
21.4502,1.61016,
21.4516,1.60896,
21.4531,1.60885,
21.4551,1.6086,
21.4571,1.6092,
21.459,1.60975,
21.4611,1.6102,
21.4631,1.60934,
21.4651,1.60997,
21.4676,1.61177,
21.4701,1.60832,
21.4721,1.60889,
21.474,1.6091,
21.476,1.60928,
21.4781,1.60792,
21.4801,1.60928,
21.4816,1.60735,
21.4837,1.60837,
21.4861,1.60866,
21.4881,1.60771,
21.4901,1.60965,
21.4921,1.61024,
21.4941,1.60882,
21.4961,1.60659,
21.4979,1.60549,
21.5002,1.6048,
21.5022,1.60664,
21.5041,1.60616,
21.5061,1.60878,
21.5081,1.60846,
21.5101,1.60818,
21.5121,1.60681,
21.5141,1.60733,
21.5161,1.60667,
21.5181,1.61045,
21.5201,1.60787,
21.5221,1.60823,
21.524,1.60989,
21.526,1.60926,
21.5281,1.60603,
21.5301,1.60853,
21.5317,1.60744,
21.5341,1.60989,
21.5361,1.60874,
21.5381,1.60767,
21.5401,1.60813,
21.5421,1.60932,
21.5441,1.60834,
21.5461,1.60826,
21.5476,1.60884,
21.5496,1.60982,
21.5517,1.60853,
21.5536,1.60702,
21.5556,1.6082,
21.5576,1.60796,
21.5596,1.61037,
21.5616,1.60886,
21.5636,1.61018,
21.5656,1.61075,
21.5676,1.61138,
21.5701,1.60809,
21.5721,1.60945,
21.5741,1.60952,
21.5761,1.61004,
21.5781,1.60838,
21.5796,1.60974,
21.5812,1.60914,
21.5831,1.60873,
21.5851,1.60955,
21.5871,1.6079,
21.5891,1.60979,
21.5911,1.61033,
21.5931,1.60929,
21.5946,1.60523,
21.5966,1.60718,
21.5986,1.60729,
21.6004,1.6074,
21.6023,1.60616,
21.6041,1.60666,
21.6061,1.60821,
21.6081,1.60801,
21.6101,1.60798,
21.6121,1.60645,
21.6141,1.60755,
21.6161,1.60847,
21.6181,1.60969,
21.6201,1.60726,
21.6221,1.60604,
21.6241,1.6059,
21.6261,1.60518,
21.6281,1.60477,
21.6301,1.60674,
21.6321,1.60646,
21.6341,1.60703,
21.6359,1.6058,
21.6381,1.60568,
21.6401,1.60556,
21.6421,1.60742,
21.6441,1.60529,
21.6461,1.60726,
21.6476,1.60751,
21.6496,1.60841,
21.6517,1.60677,
21.6541,1.60542,
21.6561,1.60582,
21.6581,1.60743,
21.6601,1.60734,
21.6621,1.60735,
21.6641,1.60952,
21.6661,1.60936,
21.6681,1.60814,
21.6701,1.60659,
21.6721,1.6084,
21.6741,1.60782,
21.6761,1.60801,
21.6781,1.60697,
21.6801,1.6089,
21.6816,1.60952,
21.6838,1.61079,
21.6859,1.60736,
21.6881,1.6093,
21.69,1.60995,
21.6916,1.61132,
21.6936,1.60826,
21.6956,1.60723,
21.6977,1.60819,
21.6996,1.60663,
21.7022,1.60583,
21.7041,1.60815,
21.7061,1.60796,
21.7081,1.60883,
21.7101,1.60756,
21.7121,1.60683,
21.7141,1.60785,
21.7161,1.60955,
21.7176,1.60903,
21.7197,1.6069,
21.7216,1.60858,
21.7236,1.60848,
21.7256,1.60781,
21.7276,1.60684,
21.7296,1.60817,
21.7317,1.60809,
21.7337,1.60884,
21.7357,1.60738,
21.7381,1.60546,
21.7401,1.60605,
21.7421,1.6075,
21.7441,1.60543,
21.7461,1.60753,
21.7481,1.60763,
21.7501,1.60683,
21.7521,1.60542,
21.7541,1.6063,
21.7561,1.60536,
21.7581,1.60795,
21.7601,1.60627,
21.7621,1.60782,
21.7641,1.60862,
21.7661,1.60898,
21.7681,1.60664,
21.7701,1.60695,
21.772,1.60773,
21.7741,1.60786,
21.7761,1.6069,
21.7781,1.60664,
21.7801,1.60788,
21.7821,1.60749,
21.7841,1.6079,
21.7861,1.60623,
21.7881,1.60879,
21.7901,1.60905,
21.7921,1.60892,
21.7941,1.6045,
21.7961,1.6055,
21.7981,1.60557,
21.7997,1.60715,
21.8016,1.60611,
21.8036,1.60782,
21.8056,1.60817,
21.8076,1.60873,
21.8096,1.60714,
21.8116,1.60481,
21.8137,1.60745,
21.8151,1.60833,
21.8172,1.60831,
21.8191,1.60624,
21.8211,1.60707,
21.8231,1.60686,
21.8251,1.60575,
21.8271,1.60498,
21.8291,1.60674,
21.8311,1.60648,
21.8331,1.60718,
21.8351,1.60571,
21.8371,1.6059,
21.8391,1.60581,
21.8411,1.60743,
21.8431,1.60497,
21.8451,1.60685,
21.8471,1.60703,
21.8491,1.60699,
21.8511,1.60519,
21.8531,1.60523,
21.8551,1.60584,
21.8571,1.60753,
21.8591,1.60761,
21.8609,1.60746,
21.8631,1.60964,
21.8651,1.60981,
21.8672,1.6086,
21.8691,1.60693,
21.8711,1.60864,
21.8726,1.61016,
21.8746,1.61073,
21.8767,1.60944,
21.8786,1.61054,
21.8806,1.60976,
21.8826,1.61091,
21.8847,1.60961,
21.8866,1.60987,
21.8886,1.61083,
21.8906,1.61166,
21.8921,1.60778,
21.8941,1.60558,
21.8961,1.60627,
21.8979,1.60559,
21.8991,1.60775,
21.9011,1.60516,
21.9031,1.60748,
21.9061,1.6065,
21.9081,1.60593,
21.9101,1.60479,
21.9121,1.6054,
21.9141,1.60615,
21.9161,1.60779,
21.9181,1.60704,
21.9201,1.60649,
21.9221,1.6064,
21.9241,1.60565,
21.9261,1.60418,
21.9281,1.60559,
21.9301,1.60532,
21.9316,1.60817,
21.9336,1.60576,
21.9361,1.60576,
21.9381,1.60622,
21.9401,1.60741,
21.9421,1.60561,
21.9441,1.60604,
21.9461,1.60713,
21.9481,1.6068,
21.9497,1.60628,
21.9516,1.60689,
21.9531,1.60683,
21.9551,1.60678,
21.9571,1.60912,
21.9591,1.60793,
21.9611,1.60939,
21.9631,1.60997,
21.9646,1.61164,
21.9666,1.60821,
21.9686,1.60651,
21.9707,1.60839,
21.9726,1.60793,
21.9747,1.608,
21.9766,1.60721,
21.9787,1.60895,
21.9806,1.60838,
21.9827,1.61097,
21.9846,1.6076,
21.9866,1.6105,
21.9886,1.60991,
21.9906,1.61023,
21.9926,1.60704,
21.9946,1.60674,
21.9966,1.60662,
21.9986,1.6068,
22.0006,1.60521,
22.0026,1.60745,
22.0047,1.6069,
22.0066,1.60739,
22.0087,1.60538,
22.0107,1.60444,
22.0127,1.60538,
22.0146,1.60722,
22.0167,1.60611,
22.0186,1.60572,
22.0206,1.60664,
22.0224,1.60595,
22.0246,1.60467,
22.0266,1.60431,
22.0286,1.6062,
22.0306,1.60619,
22.0326,1.60693,
22.0346,1.60573,
22.0366,1.60724,
22.0391,1.60798,
22.0411,1.60767,
22.0431,1.60607,
22.0451,1.60834,
22.0471,1.60805,
22.0487,1.60848,
22.0507,1.61977,
22.0527,1.6537,
22.0546,1.68305,
22.0566,1.70636,
22.0586,1.72265,
22.0607,1.74405,
22.0626,1.7576,
22.0644,1.76695,
22.0666,1.77064,
22.0687,1.78021,
22.0706,1.78323,
22.0726,1.78472,
22.0746,1.78985,
22.0766,1.79155,
22.0786,1.7922,
22.0806,1.78865,
22.0826,1.78982,
22.0846,1.78731,
22.0863,1.77971,
22.0881,1.77586,
22.0901,1.77214,
22.0921,1.76749,
22.0941,1.76094,
22.0961,1.75731,
22.0977,1.75724,
22.0997,1.75035,
22.1021,1.74369,
22.1041,1.74063,
22.1061,1.7341,
22.1081,1.72862,
22.1101,1.72248,
22.1121,1.71702,
22.1141,1.71478,
22.1161,1.71103,
22.1181,1.70631,
22.1201,1.70185,
22.1221,1.69918,
22.1241,1.6951,
22.1261,1.68824,
22.1281,1.68462,
22.1301,1.68005,
22.1317,1.67744,
22.1336,1.67542,
22.1356,1.67182,
22.1377,1.66744,
22.1396,1.66402,
22.1416,1.6616,
22.1436,1.65646,
22.1457,1.65461,
22.1477,1.65221,
22.1497,1.65141,
22.1516,1.65012,
22.1536,1.6466,
22.1556,1.64299,
22.1576,1.63985,
22.1591,1.6385,
22.1611,1.63783,
22.1631,1.63276,
22.1647,1.63467,
22.1666,1.63266,
22.1687,1.63001,
22.1706,1.63015,
22.1726,1.62827,
22.1747,1.62595,
22.1766,1.6233,
22.1786,1.62313,
22.1806,1.62013,
22.1826,1.62014,
22.1847,1.62117,
22.1871,1.61782,
22.1891,1.61976,
22.1911,1.61822,
22.1931,1.6163,
22.1951,1.61506,
22.1971,1.61426,
22.1987,1.61224,
22.2007,1.61129,
22.2027,1.61117,
22.2046,1.60927,
22.2066,1.60972,
22.2086,1.60949,
22.2107,1.60996,
22.2126,1.60923,
22.2147,1.61043,
22.2166,1.6089,
22.2191,1.60631,
22.2211,1.60524,
22.2226,1.60356,
22.2246,1.60161,
22.2266,1.60174,
22.2286,1.60285,
22.2307,1.60093,
22.2321,1.60258,
22.2341,1.60434,
22.2361,1.60242,
22.2381,1.60362,
22.2401,1.6029,
22.2421,1.60075,
22.2441,1.60096,
22.2461,1.60053,
22.2481,1.59997,
22.2501,1.59892,
22.2517,1.60154,
22.2531,1.60125,
22.2551,1.59758,
22.2571,1.59938,
22.2591,1.60031,
22.2611,1.5987,
22.2631,1.60149,
22.2651,1.60253,
22.2671,1.60022,
22.2686,1.60265,
22.2706,1.60125,
22.2726,1.5986,
22.2747,1.59816,
22.2766,1.59757,
22.2786,1.59657,
22.2806,1.59779,
22.2827,1.59891,
22.2845,1.5986,
22.2872,1.60031,
22.2891,1.60078,
22.2911,1.59875,
22.2931,1.59889,
22.2951,1.59819,
22.2971,1.59621,
22.2991,1.59622,
22.301,1.59841,
22.3031,1.596,
22.3051,1.59751,
22.3071,1.59664,
22.3091,1.59573,
22.3111,1.59655,
22.3131,1.59681,
22.3151,1.5976,
22.3171,1.59844,
22.3191,1.59869,
22.3211,1.59775,
22.3231,1.59737,
22.3251,1.59813,
22.3271,1.59642,
22.3291,1.59669,
22.3311,1.59669,
22.3331,1.59554,
22.3345,1.59534,
22.3366,1.5966,
22.3386,1.59873,
22.3406,1.59718,
22.3426,1.60003,
22.3446,1.601,
22.3467,1.59733,
22.3486,1.59793,
22.3506,1.59673,
22.3526,1.59472,
22.3546,1.59414,
22.3566,1.59561,
22.3586,1.59448,
22.3607,1.59498,
22.3627,1.59746,
22.3647,1.59476,
22.3667,1.59665,
22.3691,1.59871,
22.3711,1.59582,
22.3731,1.5978,
22.3751,1.5983,
22.3767,1.59715,
22.3787,1.59635,
22.3806,1.59946,
22.3826,1.59527,
22.3847,1.5962,
22.3866,1.59582,
22.3886,1.5951,
22.3906,1.59759,
22.3926,1.59719,
22.3941,1.59954,
22.3961,1.59826,
22.3981,1.60037,
22.3997,1.60195,
22.4017,1.59773,
22.4036,1.59726,
22.4057,1.59616,
22.4076,1.59408,
22.4097,1.59344,
22.4115,1.59649,
22.4136,1.59397,
22.4156,1.595,
22.4177,1.59768,
22.4194,1.59574,
22.4216,1.5975,
22.4236,1.59769,
22.4256,1.59631,
22.4277,1.59766,
22.4291,1.59761,
22.4313,1.59697,
22.4331,1.59752,
22.4351,1.59696,
22.4371,1.59608,
22.4387,1.59684,
22.4407,1.59673,
22.4431,1.59777,
22.4451,1.5978,
22.4471,1.59881,
22.4491,1.59949,
22.4511,1.59848,
22.4531,1.60016,
22.4551,1.59922,
22.4571,1.59634,
22.4591,1.59705,
22.4611,1.5966,
22.4631,1.5944,
22.4647,1.59472,
22.4666,1.59643,
22.4686,1.59514,
22.4707,1.59637,
22.4721,1.59717,
22.4741,1.59734,
22.4761,1.59829,
22.4781,1.59969,
22.4801,1.5966,
22.4821,1.59707,
22.4841,1.59864,
22.4861,1.59761,
22.4881,1.59642,
22.4901,1.59763,
22.4921,1.59631,
22.4937,1.59534,
22.4957,1.59559,
22.4976,1.5966,
22.4997,1.59553,
22.5017,1.59789,
22.5037,1.59978,
22.5057,1.59757,
22.5081,1.60112,
22.5101,1.59952,
22.5121,1.598,
22.5141,1.59784,
22.5161,1.59642,
22.5181,1.59641,
22.5201,1.59666,
22.5221,1.59836,
22.5241,1.59749,
22.5261,1.59956,
22.5281,1.60118,
22.5301,1.59904,
22.5321,1.60045,
22.5341,1.59887,
22.5361,1.59678,
22.5381,1.59721,
22.5401,1.59797,
22.5421,1.59597,
22.5439,1.59707,
22.5461,1.59861,
22.5481,1.596,
22.5501,1.59762,
22.5521,1.59918,
22.5541,1.59795,
22.5567,1.59959,
22.5587,1.60048,
22.5607,1.59864,
22.5627,1.59981,
22.5646,1.60008,
22.5667,1.59689,
22.5687,1.59799,
22.5704,1.59746,
22.5727,1.59529,
22.5747,1.59618,
22.5767,1.59817,
22.5787,1.59742,
22.5807,1.59966,
22.5827,1.6008,
22.5847,1.5985,
22.5872,1.60036,
22.5891,1.59838,
22.5911,1.59647,
22.5931,1.59711,
22.5951,1.59821,
22.5971,1.59682,
22.599,1.59771,
22.6011,1.59895,
22.6031,1.59629,
22.6051,1.59774,
22.6071,1.59934,
22.6091,1.59799,
22.6111,1.60103,
22.6131,1.60147,
22.6151,1.59958,
22.6171,1.59971,
22.6191,1.60002,
22.6211,1.59716,
22.6231,1.59826,
22.6251,1.59797,
22.6271,1.59717,
22.6291,1.59834,
22.6311,1.59919,
22.6331,1.59976,
22.6351,1.60148,
22.6371,1.60244,
22.6391,1.60022,
22.6411,1.60051,
22.6431,1.59935,
22.6451,1.59708,
22.6471,1.59727,
22.649,1.59699,
22.6511,1.59706,
22.6531,1.59534,
22.6551,1.59825,
22.6571,1.59764,
22.6591,1.59768,
22.661,1.59875,
22.6631,1.59866,
22.6651,1.60023,
22.6671,1.6011,
22.6691,1.60025,
22.6711,1.59909,
22.6731,1.59995,
22.6751,1.59888,
22.6772,1.59759,
22.6791,1.59851,
22.6811,1.59772,
22.6831,1.59777,
22.6851,1.59836,
22.6867,1.59858,
22.6887,1.59841,
22.6907,1.60045,
22.6927,1.60141,
22.6947,1.60024,
22.6967,1.59879,
22.6981,1.59939,
22.7001,1.59701,
22.7021,1.59655,
22.7041,1.5966,
22.7061,1.5968,
22.7081,1.59659,
22.7101,1.5981,
22.7121,1.59768,
22.7141,1.59788,
22.7157,1.59696,
22.7177,1.59844,
22.7191,1.59877,
22.7211,1.60224,
22.7231,1.60251,
22.7251,1.60061,
22.7271,1.60065,
22.7291,1.60121,
22.7311,1.5985,
22.7327,1.5975,
22.7347,1.59798,
22.7364,1.59762,
22.7387,1.59732,
22.7406,1.59697,
22.7427,1.59894,
22.7447,1.60088,
22.7467,1.60044,
22.7487,1.60016,
22.7501,1.59944,
22.7517,1.59845,
22.7531,1.59923,
22.7551,1.59691,
22.7571,1.59665,
22.7591,1.59692,
22.7611,1.59998,
22.7631,1.59978,
22.7651,1.6008,
22.7671,1.59976,
22.7688,1.59836,
