time [s],filter_volt,voltage,
13.6295,1.37351,1.53933,
13.6316,1.37244,1.51678,
13.6335,1.37289,1.52987,
13.6353,1.37084,1.53642,
13.6375,1.36944,1.54006,
13.6395,1.36685,1.49568,
13.6415,1.36704,1.52333,
13.6435,1.36598,1.53424,
13.6455,1.36577,1.52042,
13.6475,1.36495,1.52406,
13.6495,1.36409,1.55606,
13.6515,1.3617,1.5066,
13.6539,1.3639,1.44694,
13.6559,1.36534,1.47604,
13.6579,1.36559,1.42366,
13.6599,1.365,1.42439,
13.6619,1.36594,1.47095,
13.6639,1.36576,1.44403,
13.6659,1.36718,1.47022,
13.6679,1.36979,1.63463,
13.6699,1.37402,1.52042,
13.6719,1.37044,1.41421,
13.6739,1.37409,1.53933,
13.6758,1.37302,1.44476,
13.6779,1.37456,1.53424,
13.6799,1.373,1.48186,
13.6819,1.37474,1.54151,
13.6839,1.36927,1.39529,
13.6861,1.37044,1.52696,
13.6879,1.36744,1.39093,
13.6899,1.37009,1.52769,
13.6919,1.36529,1.47386,
13.6939,1.36891,1.56334,
13.6959,1.36402,1.46004,
13.6979,1.36535,1.51169,
13.6999,1.36505,1.46586,
13.702,1.36746,1.51605,
13.7039,1.36859,1.53351,
13.7059,1.36922,1.52769,
13.7079,1.36806,1.46586,
13.7099,1.36821,1.52478,
13.7119,1.36891,1.53351,
13.7139,1.36821,1.50951,
13.7155,1.368,1.5386,
13.7175,1.37039,1.48623,
13.7189,1.36877,1.10503,
13.7209,1.37062,1.5968,
13.7229,1.36966,1.45058,
13.7249,1.37277,1.5968,
13.7269,1.37034,1.45495,
13.7289,1.37334,1.59171,
13.7308,1.36783,1.34219,
13.7325,1.37064,1.52987,
13.7345,1.3705,1.49496,
13.7365,1.37091,1.29345,
13.7385,1.36967,1.5226,
13.7405,1.36908,1.52333,
13.7425,1.36654,1.50805,
13.7445,1.36523,1.54224,
13.7465,1.36415,1.49714,
13.7482,1.36424,1.53715,
13.7499,1.36606,1.52769,
13.7519,1.36567,1.25053,
13.7539,1.36676,1.5677,
13.7559,1.36592,1.51678,
13.7579,1.36539,1.50369,
13.7595,1.36428,1.57352,
13.7615,1.36432,1.50732,
13.7635,1.36636,1.54006,
13.7655,1.36852,1.28399,
13.7679,1.36778,1.52842,
13.7699,1.36994,1.51096,
13.7719,1.37085,1.52333,
13.7739,1.37086,1.5015,
13.7759,1.37195,1.55534,
13.7779,1.37271,1.57207,
13.7799,1.37143,1.52987,
13.7813,1.37323,1.50296,
13.7835,1.37108,1.52915,
13.7855,1.37349,1.51387,
13.7875,1.37102,1.51605,
13.7895,1.37187,1.56479,
13.7915,1.36453,1.45567,
13.7935,1.36605,1.50005,
13.7955,1.3623,1.26435,
13.7975,1.3647,1.52915,
13.7995,1.36354,1.53933,
13.8015,1.36607,1.57643,
13.8029,1.36078,1.2287,
13.8049,1.36181,1.51169,
13.8069,1.36089,1.50296,
13.8089,1.36049,1.51314,
14.0835,1.36885,1.14868,
14.0853,1.36963,1.25125,
14.0875,1.36462,1.07666,
14.0895,1.36582,1.26726,
14.0912,1.36093,1.12976,
14.0929,1.36222,1.54224,
14.0949,1.36111,1.53933,
14.0969,1.36051,1.5226,
14.0989,1.36005,1.11303,
14.1009,1.36025,1.54661,
14.1029,1.35804,1.49859,
14.1049,1.35855,1.53278,
14.1069,1.36026,1.57134,
14.1089,1.36219,1.54442,
14.1109,1.36188,1.47531,
14.1129,1.36369,1.56989,
14.1149,1.36327,1.16177,
14.1169,1.36578,1.55388,
14.1189,1.36649,1.48113,
14.1209,1.36976,1.58371,
14.1229,1.36728,1.11012,
14.1249,1.37037,1.61863,
14.1265,1.36989,1.42003,
14.1285,1.37216,1.28326,
14.1305,1.37277,1.23016,
14.1319,1.37094,1.50951,
14.1339,1.37018,1.54442,
14.1359,1.3652,1.47677,
14.1379,1.36464,1.50878,
14.1399,1.36242,1.55752,
14.1419,1.36354,1.54661,
14.1439,1.36257,1.53133,
14.1459,1.36341,1.5728,
14.1479,1.36271,1.51023,
14.1499,1.3616,1.22725,
14.1519,1.36167,1.26362,
14.1539,1.36201,1.2578,
14.1559,1.36339,1.25853,
14.1579,1.36425,1.25925,
14.1599,1.36413,1.28035,
14.1619,1.36355,1.24689,
14.1639,1.36503,1.22797,
14.1659,1.36575,1.27453,
14.1679,1.36842,1.27162,
14.1695,1.36964,1.26216,
14.1715,1.36686,1.23088,
14.1735,1.36965,1.23452,
14.1755,1.37537,1.39675,
14.1769,1.39661,1.91253,
14.1789,1.42187,1.62299,
14.181,1.44704,1.60917,
14.1829,1.461,1.50441,
14.1848,1.48062,1.58371,
14.1869,1.49368,1.51387,
14.1889,1.50162,1.43458,
14.1909,1.5085,1.4193,
14.1929,1.51657,1.46222,
14.1949,1.5179,1.30145,
14.1969,1.52264,1.36547,
14.1989,1.52224,1.28472,
14.2009,1.52756,1.47459,
14.2029,1.53061,1.43676,
14.2049,1.53216,1.38875,
14.2069,1.5311,1.39238,
14.2089,1.5273,1.38802,
14.2109,1.52483,1.38293,
14.2129,1.52075,1.37129,
14.2149,1.51895,1.34873,
14.2165,1.51607,1.26653,
14.2185,1.51735,1.38656,
14.2205,1.5138,1.37492,
14.2225,1.50914,1.36401,
14.2245,1.50927,1.38656,
14.2265,1.50357,1.33928,
14.2285,1.50152,1.33127,
14.2305,1.49816,1.25271,
14.2325,1.49846,1.28108,
14.2346,1.49075,1.2207,
14.2369,1.48489,1.33782,
14.2389,1.47903,1.27526,
14.2409,1.47816,1.33346,
14.243,1.47651,1.28399,
14.2449,1.47109,1.30218,
14.2469,1.46605,1.27962,
14.2485,1.45725,1.12395,
14.2499,1.45463,1.56188,
14.2525,1.44934,1.24616,
14.2545,1.4453,1.31891,
14.2565,1.44303,1.27017,
14.2585,1.43835,1.21633,
14.2606,1.43649,1.3029,
14.2625,1.43036,1.11449,
14.2645,1.42618,1.26944,
14.2665,1.42383,1.25198,
14.2685,1.42225,1.28617,
14.2705,1.42034,1.26798,
14.2725,1.41486,1.14577,
14.2745,1.41135,1.18433,
14.2765,1.40839,1.20688,
14.2785,1.40632,1.24907,
14.2805,1.40699,1.23743,
14.2826,1.40181,1.23016,
14.2849,1.39742,1.26435,
14.2869,1.39537,1.23598,
14.2889,1.39703,1.27162,
14.2909,1.39332,1.12176,
14.2929,1.38949,1.31163,
14.2949,1.38745,1.2287,
14.2969,1.38643,1.28326,
14.2989,1.38757,1.23598,
14.3009,1.38466,1.18142,
14.3029,1.38303,1.16541,
14.3049,1.38027,1.16396,
14.3069,1.38226,1.25562,
14.3089,1.3832,1.23452,
14.3109,1.37821,1.23452,
14.3129,1.37597,1.1996,
14.3149,1.37334,1.16323,
14.3169,1.37334,1.28617,
14.3184,1.37686,1.24543,
14.3205,1.37066,1.20833,
14.3225,1.3698,1.21197,
14.3245,1.36817,1.15377,
14.3265,1.37212,1.29417,
14.3285,1.37203,1.24616,
14.3305,1.37092,1.23598,
14.332,1.36929,1.51751,
14.3339,1.3658,1.09412,
14.3359,1.36861,1.36328,
14.3379,1.36809,1.2127,
14.3399,1.36568,1.2498,
14.3419,1.3637,1.17996,
14.3439,1.36378,1.22943,
14.3459,1.36683,1.27089,
14.348,1.3654,1.08612,
14.3499,1.36412,1.25344,
14.3519,1.36188,1.21779,
14.3539,1.36314,1.27526,
14.3559,1.3674,1.25707,
14.3579,1.36466,1.14213,
14.3599,1.36358,1.1705,
14.3619,1.36376,1.23816,
14.364,1.36328,1.23598,
14.3654,1.36841,1.31527,
14.3675,1.36195,1.10212,
14.3695,1.36203,1.20469,
14.3715,1.36185,1.24907,
14.3735,1.36291,1.25416,
14.3755,1.36507,1.27671,
14.3775,1.35817,1.17196,
14.3795,1.35895,1.21924,
14.3816,1.35897,1.12904,
14.3835,1.3589,1.26653,
14.3855,1.35895,1.52406,
14.3875,1.35784,1.24034,
14.3895,1.35983,1.21561,
14.3915,1.35851,1.16396,
14.3935,1.36213,1.35819,
14.3955,1.36009,1.20688,
14.3975,1.36164,1.2578,
14.3995,1.36236,1.21924,
14.4015,1.3615,1.24034,
14.4035,1.36091,1.21124,
14.4055,1.35789,1.08539,
14.4075,1.36015,1.31309,
14.4095,1.36047,1.21342,
14.4115,1.35786,1.25344,
14.4135,1.35606,1.21633,
14.4155,1.35546,1.21706,
14.4175,1.35851,1.25344,
14.4195,1.3574,1.09776,
14.4215,1.35629,1.2498,
14.4235,1.35473,1.20542,
14.4255,1.35752,1.28181,
14.4275,1.3613,1.25416,
14.4295,1.35729,1.12322,
14.4316,1.35728,1.17269,
14.4335,1.35749,1.23743,
14.4355,1.35791,1.23743,
14.4375,1.36141,1.25635,
14.4395,1.35788,1.20615,
14.4415,1.35807,1.20906,
14.4435,1.35809,1.19087,
14.4455,1.36005,1.26216,
14.4475,1.36034,1.23816,
14.4495,1.35505,1.20833,
14.4515,1.35635,1.23307,
14.4535,1.35573,1.16978,
14.4555,1.35715,1.16905,
14.4575,1.35648,1.1756,
14.4595,1.35749,1.22652,
14.4615,1.36008,1.26071,
14.4635,1.35752,1.21924,
14.4655,1.3575,1.21779,
14.4675,1.35539,1.13631,
14.4695,1.35861,1.28544,
14.4715,1.35841,1.23743,
14.4735,1.35794,1.23234,
14.4755,1.35778,1.28181,
14.4775,1.35379,1.17632,
14.4795,1.35847,1.25998,
14.4811,1.35547,1.06866,
14.4829,1.35593,1.24907,
14.4853,1.35407,1.20033,
14.4875,1.35419,1.25344,
14.4895,1.35794,1.26144,
14.4915,1.35471,1.10067,
14.4935,1.35358,1.16759,
14.4955,1.35357,1.23234,
14.4975,1.35753,1.28108,
14.4995,1.35994,1.24325,
14.5015,1.35717,1.21997,
14.5039,1.3572,1.2658,
14.5059,1.35803,1.18942,
14.5079,1.36155,1.26798,
14.5099,1.3588,1.12613,
14.5119,1.35905,1.24107,
14.5139,1.35853,1.20469,
14.5159,1.35993,1.25998,
14.5179,1.36215,1.23525,
14.5199,1.35623,1.07375,
14.5219,1.35593,1.26289,
14.5235,1.35757,1.21997,
14.5255,1.35545,1.24689,
14.5275,1.35784,1.23379,
14.5295,1.35464,1.14722,
14.5315,1.35708,1.26944,
14.5335,1.35808,1.52624,
14.5355,1.35711,1.22288,
14.5372,1.35742,1.24398,
14.5395,1.35531,1.21852,
14.5415,1.35851,1.24252,
14.5435,1.35699,1.15377,
14.5455,1.35748,1.24252,
14.5475,1.35788,1.24471,
14.5495,1.35348,1.51096,
14.5515,1.35774,1.26798,
14.5539,1.35362,1.20906,
14.5559,1.35395,1.1836,
14.5579,1.35157,1.17778,
14.5599,1.35494,1.26944,
14.5619,1.35684,1.24834,
14.5639,1.35359,1.21051,
14.5658,1.35328,1.21342,
14.5679,1.35404,1.22215,
14.5699,1.35874,1.2498,
14.5715,1.36042,1.19742,
14.5735,1.35927,1.52187,
14.5755,1.35807,1.25925,
14.5775,1.35686,1.19378,
14.5795,1.361,1.27017,
14.5815,1.35729,1.37274,
14.5835,1.35772,1.25998,
14.5851,1.35721,1.49423,
14.5869,1.35858,1.22725,
14.5889,1.36,1.20324,
14.591,1.35736,1.05193,
14.5929,1.35646,1.23307,
14.5949,1.35622,1.21779,
14.5969,1.3547,1.25053,
14.5989,1.3574,1.21415,
14.6009,1.35432,1.1545,
14.6029,1.35737,1.27599,
14.6049,1.35793,1.2418,
14.6069,1.35679,1.22652,
14.6089,1.35702,1.23525,
14.611,1.3549,1.21633,
14.6129,1.3582,1.24034,
14.6149,1.35629,1.14359,
14.6169,1.35712,1.24834,
14.6189,1.35695,1.19669,
14.6209,1.35395,1.23743,
14.6229,1.3595,1.27453,
14.6249,1.35451,1.10139,
14.6269,1.35417,1.19015,
14.6289,1.35414,1.26653,
14.6309,1.35494,1.21488,
14.6325,1.35799,1.18796,
14.6345,1.3544,1.43021,
14.6365,1.35341,1.3982,
14.6385,1.35312,1.22797,
14.6405,1.35615,1.28981,
14.6425,1.3594,1.52551,
14.6445,1.35881,1.23161,
14.6459,1.35713,1.36619,
14.6479,1.3565,1.23307,
14.6499,1.35755,1.23743,
14.6519,1.36025,1.25998,
14.6539,1.35707,1.20324,
14.6559,1.35747,1.21779,
14.6579,1.35804,1.18724,
14.66,1.36049,1.25416,
14.662,1.35954,1.24107,
14.6645,1.3566,1.24325,
14.6659,1.3565,1.51169,
14.6679,1.35343,1.16396,
14.6699,1.35465,1.16687,
14.6718,1.35376,1.18578,
14.6739,1.35486,1.22288,
14.6759,1.35884,1.26435,
14.6779,1.35429,1.22215,
14.6799,1.35367,1.18724,
14.6819,1.3528,1.1836,
14.6839,1.35661,1.28399,
14.6859,1.35693,1.24543,
14.6879,1.35625,1.23234,
14.6899,1.35607,1.25707,
14.6919,1.35286,1.18142,
14.694,1.35953,1.26435,
14.6955,1.35678,1.06575,
14.6981,1.35357,1.26798,
14.6999,1.35271,1.20397,
14.7019,1.35318,1.25344,
14.7039,1.35797,1.2367,
14.7059,1.35386,1.0963,
14.708,1.35309,1.17632,
14.7099,1.35308,1.23088,
14.7119,1.35665,1.27599,
14.7138,1.36097,1.24034,
14.7159,1.35651,1.21415,
14.7179,1.35647,1.18942,
14.7199,1.35589,1.13558,
14.7219,1.35987,1.32691,
14.7239,1.36145,1.28763,
14.7259,1.35774,1.25998,
14.728,1.35853,1.21924,
14.7296,1.35743,1.46004,
14.7319,1.35976,1.21342,
14.7339,1.35565,1.05556,
14.7359,1.35584,1.23743,
14.738,1.35631,1.22215,
14.74,1.35547,1.24398,
14.7415,1.35663,1.21779,
14.744,1.3552,1.43167,
14.7459,1.35688,1.27962,
14.7479,1.35665,1.20178,
14.7494,1.35643,1.23379,
14.7513,1.35567,1.50805,
14.7535,1.35395,1.43749,
14.7555,1.35735,1.53133,
14.758,1.35805,1.15595,
14.7599,1.35824,1.24762,
14.762,1.3578,1.24107,
14.7639,1.35533,1.18069,
14.766,1.35883,1.2658,
14.7675,1.35341,1.32691,
14.7695,1.35381,1.52042,
14.7715,1.35359,1.5066,
14.7732,1.35371,1.52696,
14.7749,1.3587,1.26289,
14.7765,1.3576,1.05847,
14.7786,1.35453,1.52187,
14.7805,1.35395,1.50441,
14.7825,1.35485,1.5146,
14.7845,1.35925,1.51605,
14.7865,1.35768,1.4193,
14.7882,1.35746,1.5146,
14.7905,1.35717,1.24543,
14.7925,1.35501,1.50951,
14.7943,1.36227,1.58662,
14.7965,1.35627,1.41057,
14.7985,1.3576,1.51896,
14.8005,1.35777,1.55315,
14.8024,1.3607,1.53278,
14.8045,1.36126,1.5597,
14.8065,1.35447,1.45713,
14.8085,1.35749,1.48695,
14.8106,1.35714,1.40111,
14.8125,1.35979,1.58735,
14.8146,1.35989,1.52696,
14.8165,1.35838,1.52769,
14.8185,1.36052,1.54661,
14.8205,1.35921,1.53133,
14.8225,1.36201,1.49423,
14.8245,1.36038,1.4353,
14.8259,1.36288,1.25635,
14.8279,1.36367,1.50223,
14.8299,1.36315,1.19305,
14.8318,1.36249,1.16177,
14.834,1.35933,1.14504,
14.8359,1.36042,1.23743,
14.8379,1.36263,1.51387,
14.8399,1.35914,1.22579,
14.8415,1.35517,1.48841,
14.8435,1.35572,1.54515,
14.8455,1.35448,1.51678,
14.8476,1.35762,1.5066,
14.8495,1.35436,1.47677,
14.852,1.3535,1.22506,
14.8539,1.35507,1.22143,
14.8558,1.35906,1.25853,
14.8579,1.35732,1.1254,
14.8599,1.35607,1.2367,
14.862,1.35693,1.2418,
14.864,1.3558,1.23016,
14.8654,1.36015,1.28763,
14.8675,1.35535,1.35383,
14.8693,1.35627,1.51096,
14.8709,1.35583,1.21852,
14.8729,1.35692,1.23234,
14.8749,1.35982,1.23816,
14.877,1.35647,1.09412,
14.8789,1.35599,1.24325,
14.881,1.3572,1.25271,
14.8829,1.35763,1.28544,
14.8851,1.35858,1.19669,
14.887,1.35562,1.13995,
14.8889,1.35722,1.27599,
14.891,1.35773,1.25416,
14.8929,1.36004,1.23016,
14.8949,1.36035,1.24325,
14.8969,1.3595,1.21415,
14.8985,1.35907,1.49496,
14.9005,1.35903,1.55388,
14.9025,1.36141,1.52624,
14.9045,1.36069,1.56261,
14.9065,1.35449,1.45567,
14.9085,1.35691,1.50296,
14.9105,1.35457,1.36692,
14.9125,1.35518,1.52115,
14.9145,1.3548,1.51824,
14.9165,1.3541,1.48041,
14.9189,1.36065,1.27453,
14.9209,1.35739,1.20906,
14.9229,1.3573,1.20979,
14.9249,1.35583,1.1414,
14.927,1.36019,1.27526,
14.9289,1.36009,1.23598,
14.9308,1.36056,1.23452,
14.9325,1.35737,1.5015,
14.9345,1.35505,1.40839,
14.9359,1.35933,1.32909,
14.9379,1.3617,1.25925,
14.9399,1.35759,1.21342,
14.9414,1.35592,1.18505,
14.9435,1.35377,1.52624,
14.9455,1.35545,1.53497,
14.9475,1.3617,1.5728,
14.9495,1.35502,1.5066,
14.952,1.35592,1.18796,
14.9539,1.35717,1.21997,
14.9559,1.36019,1.23452,
14.9579,1.35787,1.12031,
14.9599,1.3578,1.23379,
14.9619,1.35891,1.24907,
14.964,1.35817,1.23379,
14.9659,1.36278,1.26507,
14.9679,1.35848,1.11012,
14.9699,1.35919,1.20979,
14.9715,1.35814,1.55897,
14.9735,1.35861,1.52915,
14.9755,1.35721,1.53351,
14.9775,1.35207,1.38729,
14.9795,1.35309,1.4724,
14.9811,1.35257,1.50587,
14.9829,1.35355,1.54151,
14.9849,1.35426,1.2127,
14.9869,1.35346,1.15668,
14.9889,1.35614,1.35092,
14.9909,1.35671,1.2418,
14.9929,1.35736,1.22579,
14.9949,1.35705,1.23379,
14.997,1.35662,1.23525,
14.9989,1.35898,1.24616,
15.001,1.35792,1.1334,
15.0025,1.35761,1.52624,
15.0045,1.35745,1.50223,
15.0065,1.35238,1.46586,
15.0085,1.35818,1.53788,
15.0105,1.35574,1.31745,
15.0125,1.35559,1.5146,
15.0146,1.356,1.50732,
15.0165,1.35586,1.55752,
15.0186,1.35885,1.55534,
15.0205,1.35592,1.41275,
15.0225,1.35572,1.41421,
15.0245,1.35576,1.5226,
15.0265,1.3607,1.56261,
15.0285,1.36278,1.50951,
15.0306,1.36077,1.51096,
15.0319,1.35903,1.1916,
15.0339,1.35878,1.46586,
15.0355,1.35856,1.54006,
15.0375,1.36466,1.53642,
15.0395,1.35948,1.63609,
15.0415,1.35922,1.43676,
15.0435,1.35952,1.54442,
15.0455,1.36106,1.43021,
15.0472,1.3644,1.56188,
15.0489,1.35775,1.38875,
15.051,1.37046,1.71902,
15.0529,1.4001,1.92053,
15.0549,1.42844,1.90161,
15.0569,1.44873,1.86015,
15.0589,1.46811,1.82741,
15.061,1.48241,1.74593,
15.0629,1.49325,1.7292,
15.065,1.50518,1.78667,
15.0669,1.51225,1.75685,
15.0689,1.51615,1.67537,
15.0709,1.52213,1.71247,
15.0729,1.52491,1.71902,
15.0749,1.52628,1.45495,
15.0769,1.5271,1.67537,
15.0789,1.52439,1.5888,
15.081,1.52688,1.69501,
15.0829,1.52821,1.68774,
15.0849,1.52495,1.59171,
15.087,1.52599,1.72047,
15.089,1.52594,1.64263,
15.0909,1.52252,1.65209,
15.0929,1.52105,1.61572,
15.0949,1.51751,1.62226,
15.097,1.51292,1.6339,
15.0989,1.51068,1.59753,
15.101,1.50318,1.49423,
15.1029,1.50136,1.6339,
15.1045,1.49667,1.61135,
15.1065,1.49612,1.64482,
15.1085,1.49379,1.6179,
15.1105,1.49197,1.66082,
15.1125,1.48181,1.40038,
15.1146,1.47645,1.57862,
15.1165,1.47255,1.56188,
15.1185,1.46405,1.4484,
15.1205,1.46253,1.59026,
15.1225,1.4556,1.52551,
15.1245,1.45022,1.47604,
15.1265,1.44834,1.55461,
15.1285,1.4455,1.57789,
15.1305,1.43472,1.42003,
15.1318,1.43245,1.26871,
15.134,1.43139,1.54297,
15.136,1.4242,1.38947,
15.138,1.4227,1.55461,
15.1399,1.41946,1.47386,
15.1419,1.41496,1.47822,
15.144,1.41308,1.53497,
15.1459,1.40865,1.52696,
15.1479,1.40359,1.41348,
15.1499,1.40256,1.5386,
15.1515,1.39768,1.51896,
15.1535,1.39576,1.52915,
15.1555,1.39523,1.55388,
15.1575,1.39267,1.4935,
15.1595,1.39025,1.49059,
15.1616,1.38947,1.53351,
15.1632,1.38802,1.51533,
15.165,1.38554,1.50514,
15.167,1.38084,1.49932,
15.1689,1.38177,1.49714,
15.1709,1.3798,1.48695,
15.173,1.37752,1.53642,
15.1749,1.37771,1.48841,
15.1769,1.37483,1.51387,
15.1789,1.37322,1.52696,
15.181,1.37428,1.49496,
15.1829,1.37141,1.50296,
15.1849,1.36715,1.49714,
15.1869,1.36983,1.50951,
15.1889,1.36792,1.5517,
15.1909,1.36591,1.54806,
15.193,1.36634,1.48986,
15.1949,1.36426,1.11813,
15.1966,1.36108,1.51533,
15.1985,1.36342,1.55897,
15.2005,1.36707,1.54588,
15.2025,1.35922,1.4484,
15.2045,1.36221,1.59098,
15.2065,1.36227,1.49496,
15.2089,1.35855,1.23525,
15.211,1.35962,1.48477,
15.2129,1.3577,1.5066,
15.215,1.35711,1.56552,
15.2169,1.35771,1.47386,
15.2189,1.35633,1.49496,
15.221,1.35248,1.46949,
15.2229,1.35516,1.48986,
15.2249,1.35402,1.47168,
15.227,1.35256,1.51314,
15.229,1.35291,1.45858,
15.2308,1.35224,1.49641,
15.233,1.35121,1.50587,
15.2345,1.35115,1.17705,
15.2366,1.35329,1.53933,
15.2386,1.34615,1.43312,
15.2402,1.34926,1.5517,
15.2425,1.35004,1.48113,
15.2445,1.34801,1.45276,
15.2465,1.35055,1.52478,
15.2485,1.35062,1.50369,
15.2505,1.35037,1.48113,
15.2525,1.35021,1.50369,
15.2545,1.35138,1.53351,
15.257,1.34757,1.48695,
15.2589,1.34817,1.44549,
15.261,1.3481,1.47313,
15.2629,1.34731,1.51896,
15.2649,1.34826,1.43676,
15.2669,1.3495,1.50005,
15.2689,1.34937,1.50878,
15.2705,1.34687,1.4062,
15.2725,1.34993,1.53715,
15.2745,1.34603,1.43094,
15.2765,1.34696,1.53933,
15.2785,1.3468,1.48113,
15.2805,1.34524,1.44403,
15.2825,1.34678,1.51533,
15.2845,1.34712,1.49859,
15.2865,1.34654,1.44694,
15.2887,1.34594,1.49277,
15.291,1.34801,1.49277,
15.5655,1.34691,1.49423,
15.5675,1.34804,1.49568,
15.5695,1.34837,1.55024,
15.5715,1.34773,1.4775,
15.5735,1.34746,1.47095,
15.5755,1.34854,1.51751,
15.5775,1.34864,1.48623,
15.5795,1.34679,1.41639,
15.5813,1.34579,1.2207,
15.583,1.3467,1.44985,
15.585,1.34538,1.47313,
15.587,1.34682,1.50296,
15.589,1.34769,1.44694,
15.591,1.34856,1.50296,
15.593,1.34697,1.50951,
15.5945,1.34505,1.42294,
15.5965,1.34892,1.25416,
15.5986,1.3455,1.20033,
15.6005,1.34703,1.21561,
15.6026,1.34737,1.20251,
15.6042,1.34615,1.23016,
15.606,1.3466,1.5306,
15.608,1.3467,1.49059,
15.61,1.34684,1.43385,
15.612,1.34802,1.51023,
15.614,1.34866,1.51751,
15.6158,1.34375,1.35528,
15.618,1.34595,1.52042,
15.62,1.34582,1.5015,
15.622,1.34415,1.41712,
15.624,1.34689,1.53642,
15.626,1.34577,1.48477,
15.628,1.34542,1.43458,
15.6295,1.34803,1.26507,
15.6316,1.34805,1.23016,
15.6335,1.34624,1.09339,
15.6356,1.34535,1.22143,
15.6375,1.34548,1.22143,
15.6395,1.3451,1.11885,
15.6415,1.3472,1.25562,
15.6435,1.34669,1.20906,
15.6455,1.34653,1.16323,
15.6475,1.34726,1.20178,
15.6495,1.3469,1.20906,
15.6513,1.34499,1.11012,
15.6535,1.34473,1.21779,
15.6555,1.34599,1.22215,
15.6575,1.34251,1.14068,
15.6595,1.345,1.24398,
15.6615,1.34568,1.21561,
15.6635,1.34569,1.16105,
15.6652,1.347,1.23307,
15.667,1.3456,1.42803,
15.669,1.34523,1.49787,
15.6705,1.34336,1.17196,
15.672,1.34431,1.28035,
15.674,1.34406,1.49059,
15.676,1.34244,1.40184,
15.678,1.34551,1.53278,
15.68,1.34537,1.48841,
15.6815,1.34263,1.4353,
15.6835,1.34551,1.21924,
15.6855,1.34576,1.2287,
15.6875,1.34392,1.08903,
15.6895,1.3433,1.22797,
15.6916,1.34469,1.21852,
15.6935,1.34315,1.13631,
15.6954,1.34327,1.24834,
15.6972,1.34249,1.22506,
15.699,1.34213,1.50514,
15.701,1.34384,1.51751,
15.703,1.34356,1.42657,
15.705,1.34444,1.32036,
15.7069,1.34187,1.47095,
15.709,1.34308,1.4273,
15.711,1.34308,1.48041,
15.7128,1.34442,1.51096,
15.715,1.34515,1.43894,
15.717,1.34623,1.50514,
15.719,1.34667,1.49859,
15.721,1.34678,1.42803,
15.723,1.34709,1.56043,
15.725,1.34524,1.50223,
15.727,1.34628,1.44622,
15.729,1.34578,1.4775,
15.731,1.34632,1.5146,
15.733,1.34693,1.4484,
15.735,1.34726,1.50296,
15.7365,1.34729,1.23816,
15.7385,1.34877,1.15886,
15.741,1.34703,1.51314,
15.7425,1.34603,1.20106,
15.7445,1.34577,1.21561,
15.7466,1.3473,1.19669,
15.7486,1.34695,1.22943,
15.7505,1.35017,1.16832,
15.752,1.35,1.21997,
15.754,1.34864,1.42948,
15.756,1.35022,1.51242,
15.758,1.35119,1.51533,
15.7596,1.3496,1.0963,
15.762,1.34874,1.27671,
15.764,1.34845,1.22215,
15.766,1.34688,1.39384,
15.768,1.35007,1.29417,
15.77,1.34978,1.49641,
15.7714,1.349,1.43821,
15.7735,1.3514,1.18651,
15.7755,1.3494,1.07011,
15.7775,1.34766,1.10503,
15.7795,1.34727,1.21124,
15.7815,1.34771,1.21633,
15.7835,1.34615,1.13995,
15.7855,1.34877,1.24616,
15.7875,1.34886,1.21197,
15.7892,1.34794,1.16032,
15.7911,1.34722,1.20615,
15.793,1.34642,1.35746,
15.795,1.34607,1.50005,
15.797,1.34394,1.4564,
15.799,1.34593,1.4724,
15.8005,1.34732,1.1916,
15.8025,1.34571,1.19887,
15.8045,1.3474,1.16687,
15.8065,1.34896,1.22506,
15.8085,1.34776,1.23816,
15.8105,1.34797,1.15886,
15.8125,1.34934,1.22288,
15.8145,1.34544,1.19887,
15.8165,1.34769,1.21051,
15.8185,1.34771,1.19378,
15.8205,1.346,1.23452,
15.8225,1.34859,1.1705,
15.8245,1.34928,1.23161,
15.8265,1.34823,1.2418,
15.8285,1.34867,1.15304,
15.8306,1.35038,1.23307,
15.832,1.34529,1.43749,
15.834,1.34734,1.52696,
15.836,1.34712,1.22143,
15.838,1.34458,1.39456,
15.84,1.34785,1.53424,
15.842,1.34804,1.50805,
15.844,1.3473,1.4353,
15.846,1.3469,1.35455,
15.848,1.34989,1.7052,
15.85,1.34511,1.37347,
15.8515,1.34824,1.52333,
15.8535,1.34815,1.21342,
15.8555,1.34739,1.13195,
15.8575,1.34963,1.24543,
15.8595,1.34947,1.22215,
15.8615,1.34969,1.16905,
15.8635,1.3514,1.21561,
15.8655,1.3499,1.2367,
15.8675,1.34962,1.08757,
15.87,1.34923,1.52551,
15.872,1.34991,1.21852,
15.874,1.34755,1.16978,
15.876,1.3507,1.26216,
15.878,1.35088,1.21633,
15.88,1.35042,1.21415,
15.882,1.35139,1.51824,
15.884,1.35188,1.24616,
15.8859,1.34718,1.37638,
15.888,1.34929,1.2789,
15.89,1.34884,1.22288,
15.892,1.34668,1.16905,
15.894,1.34963,1.31964,
15.896,1.34986,1.21852,
15.898,1.34884,1.16905,
15.9,1.34892,1.24398,
15.9019,1.34911,1.25489,
15.904,1.34453,1.14577,
15.906,1.34659,1.28035,
15.908,1.34685,1.22434,
15.91,1.34503,1.18869,
15.9115,1.34955,1.26289,
15.9135,1.34767,1.21924,
